ProductoID,Cantidad,Descuento,FechaFactura,FechaEnvio,PaisEnvio,ProductoNombre,UnidadesStock,dias
56,8,0.0,1998-03-17,1998-03-20,Germany,Manjimup Dried Apples,20,3.0
59,16,0.0,1998-03-20,1998-03-30,USA,Manjimup Dried Apples,20,10.0
76,10,0.0,1998-03-26,1998-04-10,Sweden,Manjimup Dried Apples,20,15.0
14,20,0.0,1998-04-02,1998-04-06,Mexico,Manjimup Dried Apples,20,4.0
45,15,0.05,1998-04-03,1998-04-10,Germany,Manjimup Dried Apples,20,7.0
59,44,0.25,1998-04-14,1998-04-21,Germany,Manjimup Dried Apples,20,7.0
26,10,0.0,1998-04-15,1998-04-28,Italy,Manjimup Dried Apples,20,13.0
30,24,0.0,1998-04-23,,Canada,Manjimup Dried Apples,20,
50,20,0.0,1998-04-28,1998-05-05,Venezuela,Manjimup Dried Apples,20,7.0
73,20,0.0,1996-10-04,1996-10-23,Mexico,Filo Mix,38,19.0
1,8,0.0,1996-10-21,1996-10-28,France,Filo Mix,38,7.0
69,20,0.2,1996-12-19,1996-12-20,UK,Filo Mix,38,1.0
45,15,0.1,1997-02-14,1997-02-19,Germany,Filo Mix,38,5.0
74,20,0.0,1997-02-18,1997-02-27,France,Filo Mix,38,9.0
40,6,0.0,1997-04-24,1997-04-29,UK,Filo Mix,38,5.0
47,30,0.0,1997-06-04,1997-06-10,UK,Filo Mix,38,6.0
56,70,0.0,1997-06-10,1997-06-24,Brazil,Filo Mix,38,14.0
57,4,0.15000001,1997-07-02,1997-07-09,Italy,Filo Mix,38,7.0
69,24,0.0,1997-07-09,1997-07-16,USA,Filo Mix,38,7.0
18,5,0.0,1997-08-05,1997-08-14,Canada,Filo Mix,38,9.0
36,9,0.0,1997-09-26,1997-10-01,France,Filo Mix,38,5.0
68,4,0.0,1997-10-31,1997-11-05,Brazil,Filo Mix,38,5.0
69,25,0.0,1997-11-07,1997-11-10,Sweden,Filo Mix,38,3.0
34,18,0.0,1997-11-12,1997-11-17,France,Filo Mix,38,5.0
59,60,0.0,1997-11-28,1997-12-04,Switzerland,Filo Mix,38,6.0
62,15,0.05,1997-12-08,1997-12-12,Denmark,Filo Mix,38,4.0
64,8,0.0,1997-12-24,1998-01-08,UK,Filo Mix,38,15.0
26,20,0.0,1998-01-01,1998-01-07,Brazil,Filo Mix,38,6.0
52,8,0.0,1998-01-30,1998-02-02,Germany,Filo Mix,38,3.0
70,14,0.05,1998-02-26,1998-03-06,Italy,Filo Mix,38,8.0
32,12,0.15000001,1998-03-04,1998-03-13,Brazil,Filo Mix,38,9.0
25,5,0.0,1998-03-05,1998-04-08,France,Filo Mix,38,34.0
27,6,0.05,1998-03-19,1998-03-30,Brazil,Filo Mix,38,11.0
43,40,0.2,1998-03-24,1998-04-24,Spain,Filo Mix,38,31.0
25,20,0.25,1998-04-03,1998-04-13,Venezuela,Filo Mix,38,10.0
75,10,0.0,1998-04-06,1998-04-08,USA,Filo Mix,38,2.0
39,2,0.0,1998-04-21,1998-04-30,Belgium,Filo Mix,38,9.0
47,2,0.0,1998-05-06,,USA,Filo Mix,38,
51,15,0.0,1996-07-15,1996-07-17,Brazil,Perth Pasties,0,2.0
56,36,0.2,1996-08-20,1996-08-26,Germany,Perth Pasties,0,6.0
21,10,0.0,1996-09-16,1996-09-23,Spain,Perth Pasties,0,7.0
22,20,0.0,1996-09-23,1996-10-03,Germany,Perth Pasties,0,10.0
24,20,0.1,1996-12-12,1997-01-16,Ireland,Perth Pasties,0,35.0
3,40,0.0,1996-12-19,1996-12-20,UK,Perth Pasties,0,1.0
39,70,0.1,1996-12-26,1997-01-03,Venezuela,Perth Pasties,0,8.0
65,10,0.0,1997-01-16,1997-01-27,Finland,Perth Pasties,0,11.0
2,15,0.15000001,1997-01-21,1997-01-27,Brazil,Perth Pasties,0,6.0
7,15,0.0,1997-02-05,1997-02-12,Finland,Perth Pasties,0,7.0
68,50,0.0,1997-02-24,1997-03-03,Finland,Perth Pasties,0,7.0
42,28,0.0,1997-03-19,1997-03-21,USA,Perth Pasties,0,2.0
22,6,0.0,1997-04-10,1997-04-29,Mexico,Perth Pasties,0,19.0
31,10,0.0,1997-04-11,1997-04-18,USA,Perth Pasties,0,7.0
60,5,0.0,1997-04-29,1997-05-01,Norway,Perth Pasties,0,2.0
71,18,0.0,1997-06-04,1997-06-10,UK,Perth Pasties,0,6.0
41,25,0.0,1997-06-19,1997-06-20,Mexico,Perth Pasties,0,1.0
52,12,0.0,1997-08-11,1997-08-20,Sweden,Perth Pasties,0,9.0
61,25,0.05,1997-08-29,1997-09-03,Brazil,Perth Pasties,0,5.0
62,10,0.0,1997-09-19,1997-09-23,Germany,Perth Pasties,0,4.0
11,120,0.0,1997-10-21,1997-10-29,USA,Perth Pasties,0,8.0
71,3,0.05,1997-10-21,1997-10-31,Ireland,Perth Pasties,0,10.0
29,20,0.0,1998-01-09,1998-01-14,Germany,Perth Pasties,0,5.0
59,9,0.1,1998-01-15,1998-01-23,Germany,Perth Pasties,0,8.0
17,3,0.0,1998-02-03,1998-02-11,USA,Perth Pasties,0,8.0
31,2,0.0,1998-03-06,1998-03-16,UK,Perth Pasties,0,10.0
75,20,0.0,1998-03-19,1998-03-23,Germany,Perth Pasties,0,4.0
31,70,0.1,1998-04-17,1998-04-23,Switzerland,Perth Pasties,0,6.0
66,10,0.2,1998-04-30,,Italy,Perth Pasties,0,
10,25,0.1,1998-05-01,1998-05-04,USA,Perth Pasties,0,3.0
67,10,0.1,1996-08-23,1996-09-03,Italy,Tourtière,21,11.0
31,5,0.0,1996-09-16,1996-09-23,Spain,Tourtière,21,7.0
42,15,0.0,1996-10-16,1996-10-21,France,Tourtière,21,5.0
45,24,0.0,1996-11-08,1996-11-15,USA,Tourtière,21,7.0
51,20,0.15000001,1996-11-12,1996-11-18,Portugal,Tourtière,21,6.0
42,28,0.0,1996-11-22,1996-12-02,France,Tourtière,21,10.0
41,24,0.0,1996-11-25,1996-11-28,France,Tourtière,21,3.0
16,18,0.0,1996-11-28,1996-12-02,Denmark,Tourtière,21,4.0
62,10,0.0,1996-12-06,1996-12-09,USA,Tourtière,21,3.0
70,6,0.0,1997-01-08,1997-01-14,France,Tourtière,21,6.0
77,40,0.0,1997-01-31,1997-02-07,USA,Tourtière,21,7.0
54,80,0.0,1997-02-11,1997-02-18,Austria,Tourtière,21,7.0
56,15,0.0,1997-02-13,1997-02-20,Sweden,Tourtière,21,7.0
74,6,0.2,1997-02-19,1997-03-11,France,Tourtière,21,20.0
31,24,0.25,1997-03-26,1997-03-28,Brazil,Tourtière,21,2.0
31,20,0.0,1997-04-09,1997-04-16,Germany,Tourtière,21,7.0
38,15,0.0,1997-05-01,1997-05-07,Sweden,Tourtière,21,6.0
36,10,0.2,1997-05-12,1997-05-14,Germany,Tourtière,21,2.0
39,24,0.05,1997-05-20,1997-05-26,Germany,Tourtière,21,6.0
72,50,0.0,1997-07-07,1997-07-16,Denmark,Tourtière,21,9.0
10,4,0.0,1997-07-16,1997-07-21,USA,Tourtière,21,5.0
75,30,0.0,1997-08-29,1997-09-03,Brazil,Tourtière,21,5.0
8,6,0.1,1997-09-02,1997-09-11,Sweden,Tourtière,21,9.0
30,30,0.0,1997-09-23,1997-10-16,USA,Tourtière,21,23.0
75,60,0.15000001,1997-10-06,1997-10-10,USA,Tourtière,21,4.0
2,15,0.0,1997-10-24,1997-10-29,Germany,Tourtière,21,5.0
29,40,0.25,1997-10-27,1997-11-05,USA,Tourtière,21,9.0
19,3,0.2,1997-12-17,1997-12-19,Finland,Tourtière,21,2.0
75,3,0.0,1997-12-23,1997-12-31,Poland,Tourtière,21,8.0
18,6,0.2,1997-12-24,1998-01-02,Brazil,Tourtière,21,9.0
35,7,0.1,1997-12-26,1998-01-05,UK,Tourtière,21,10.0
63,35,0.25,1998-01-29,1998-02-02,Germany,Tourtière,21,4.0
68,32,0.15000001,1998-02-11,1998-02-20,USA,Tourtière,21,9.0
7,10,0.0,1998-02-27,1998-03-02,Mexico,Tourtière,21,3.0
56,10,0.0,1998-04-20,1998-04-24,Belgium,Tourtière,21,4.0
29,20,0.25,1998-05-01,,Venezuela,Tourtière,21,
41,21,0.15000001,1996-07-11,1996-07-23,Switzerland,P�t� chinois,115,12.0
2,20,0.0,1996-08-14,1996-09-12,Sweden,P�t� chinois,115,29.0
54,40,0.2,1996-10-30,1996-11-04,Germany,P�t� chinois,115,5.0
68,12,0.0,1996-11-18,1996-11-27,Germany,P�t� chinois,115,9.0
41,15,0.0,1996-12-20,1996-12-24,Canada,P�t� chinois,115,4.0
52,120,0.1,1996-12-30,1997-01-09,USA,P�t� chinois,115,10.0
14,10,0.25,1997-01-24,1997-02-14,France,P�t� chinois,115,21.0
54,120,0.1,1997-02-19,1997-03-12,Germany,P�t� chinois,115,21.0
16,60,0.25,1997-02-28,1997-03-05,Venezuela,P�t� chinois,115,5.0
17,2,0.05,1997-03-17,1997-03-24,Venezuela,P�t� chinois,115,7.0
26,30,0.1,1997-03-25,1997-03-31,Venezuela,P�t� chinois,115,6.0
44,14,0.0,1997-05-07,1997-05-09,Belgium,P�t� chinois,115,2.0
64,18,0.05,1997-06-05,1997-06-13,France,P�t� chinois,115,8.0
69,25,0.05,1997-06-10,1997-06-16,USA,P�t� chinois,115,6.0
11,20,0.2,1997-07-22,1997-07-31,Brazil,P�t� chinois,115,9.0
62,5,0.0,1997-07-30,1997-08-06,Finland,P�t� chinois,115,7.0
72,12,0.05,1997-08-13,1997-08-19,Germany,P�t� chinois,115,6.0
13,4,0.1,1997-09-15,1997-09-23,Germany,P�t� chinois,115,8.0
24,21,0.0,1997-10-16,1997-10-23,UK,P�t� chinois,115,7.0
59,6,0.0,1997-10-31,1997-11-05,Brazil,P�t� chinois,115,5.0
11,12,0.0,1997-11-04,1997-11-11,Brazil,P�t� chinois,115,7.0
51,60,0.25,1997-12-29,1998-01-02,Denmark,P�t� chinois,115,4.0
54,10,0.05,1998-02-05,1998-02-09,Spain,P�t� chinois,115,4.0
17,30,0.15000001,1998-02-23,1998-03-03,Sweden,P�t� chinois,115,8.0
29,25,0.2,1998-03-06,1998-03-18,Belgium,P�t� chinois,115,12.0
30,4,0.0,1998-03-13,1998-03-19,Spain,P�t� chinois,115,6.0
51,65,0.15000001,1998-04-01,1998-04-07,Austria,P�t� chinois,115,6.0
55,6,0.0,1998-04-06,1998-04-14,Sweden,P�t� chinois,115,8.0
62,40,0.0,1998-04-06,1998-04-16,USA,P�t� chinois,115,10.0
19,35,0.0,1998-04-16,1998-04-22,Germany,P�t� chinois,115,6.0
25,35,0.0,1998-04-28,1998-05-01,UK,P�t� chinois,115,3.0
59,4,0.1,1998-05-01,1998-05-04,USA,P�t� chinois,115,3.0
10,2,0.0,1998-05-06,,USA,P�t� chinois,115,
28,2,0.0,1996-07-22,1996-07-25,USA,Gnocchi di nonna Alice,21,3.0
49,4,0.0,1996-09-02,1996-09-10,France,Gnocchi di nonna Alice,21,8.0
34,20,0.0,1996-09-09,1996-09-17,Germany,Gnocchi di nonna Alice,21,8.0
38,12,0.05,1996-10-15,1996-10-23,USA,Gnocchi di nonna Alice,21,8.0
2,20,0.0,1996-11-05,1996-11-08,USA,Gnocchi di nonna Alice,21,3.0
65,18,0.25,1996-12-02,1996-12-09,USA,Gnocchi di nonna Alice,21,7.0
74,20,0.0,1996-12-16,1996-12-18,UK,Gnocchi di nonna Alice,21,2.0
40,70,0.0,1997-01-01,1997-01-10,USA,Gnocchi di nonna Alice,21,9.0
56,5,0.0,1997-01-27,1997-02-06,Spain,Gnocchi di nonna Alice,21,10.0
76,30,0.0,1997-01-30,1997-02-03,Austria,Gnocchi di nonna Alice,21,4.0
52,28,0.0,1997-02-03,1997-03-04,Portugal,Gnocchi di nonna Alice,21,29.0
13,40,0.1,1997-02-05,1997-02-11,France,Gnocchi di nonna Alice,21,6.0
25,15,0.0,1997-02-26,1997-03-04,Belgium,Gnocchi di nonna Alice,21,6.0
70,30,0.2,1997-03-04,1997-03-14,Portugal,Gnocchi di nonna Alice,21,10.0
19,20,0.0,1997-03-11,1997-03-18,UK,Gnocchi di nonna Alice,21,7.0
23,30,0.0,1997-04-02,1997-04-09,Brazil,Gnocchi di nonna Alice,21,7.0
40,14,0.0,1997-04-04,1997-04-07,Germany,Gnocchi di nonna Alice,21,3.0
31,70,0.0,1997-04-22,1997-05-16,Austria,Gnocchi di nonna Alice,21,24.0
72,40,0.0,1997-04-28,1997-05-01,Switzerland,Gnocchi di nonna Alice,21,3.0
77,30,0.15000001,1997-05-05,1997-05-15,Finland,Gnocchi di nonna Alice,21,10.0
2,40,0.2,1997-06-02,1997-06-04,USA,Gnocchi di nonna Alice,21,2.0
46,60,0.05,1997-06-17,1997-06-19,Canada,Gnocchi di nonna Alice,21,2.0
41,5,0.2,1997-07-11,1997-08-12,USA,Gnocchi di nonna Alice,21,32.0
43,28,0.0,1997-07-23,1997-08-01,Germany,Gnocchi di nonna Alice,21,9.0
48,14,0.0,1997-07-31,1997-08-05,USA,Gnocchi di nonna Alice,21,5.0
61,20,0.0,1997-08-01,1997-08-08,Canada,Gnocchi di nonna Alice,21,7.0
33,60,0.05,1997-08-19,1997-08-26,Brazil,Gnocchi di nonna Alice,21,7.0
38,45,0.0,1997-09-04,1997-09-15,USA,Gnocchi di nonna Alice,21,11.0
62,12,0.15000001,1997-09-10,1997-09-19,Portugal,Gnocchi di nonna Alice,21,9.0
26,20,0.25,1997-10-02,1997-10-03,Brazil,Gnocchi di nonna Alice,21,1.0
38,30,0.0,1997-10-21,1997-10-31,Ireland,Gnocchi di nonna Alice,21,10.0
40,18,0.25,1997-10-22,1997-10-27,USA,Gnocchi di nonna Alice,21,5.0
62,10,0.05,1997-11-03,1997-12-05,Italy,Gnocchi di nonna Alice,21,32.0
32,14,0.2,1997-11-13,1997-11-25,USA,Gnocchi di nonna Alice,21,12.0
41,28,0.0,1997-11-20,1997-11-28,USA,Gnocchi di nonna Alice,21,8.0
43,15,0.0,1997-11-20,1997-12-19,UK,Gnocchi di nonna Alice,21,29.0
75,30,0.25,1997-11-26,1997-11-28,France,Gnocchi di nonna Alice,21,2.0
56,60,0.0,1997-12-02,1997-12-09,Sweden,Gnocchi di nonna Alice,21,7.0
35,20,0.2,1997-12-17,1997-12-19,Finland,Gnocchi di nonna Alice,21,2.0
51,20,0.15000001,1997-12-22,1997-12-26,Brazil,Gnocchi di nonna Alice,21,4.0
62,20,0.15000001,1998-01-01,1998-01-09,USA,Gnocchi di nonna Alice,21,8.0
70,30,0.0,1998-01-07,1998-01-13,USA,Gnocchi di nonna Alice,21,6.0
11,30,0.0,1998-01-20,1998-01-29,Belgium,Gnocchi di nonna Alice,21,9.0
57,24,0.0,1998-01-27,1998-02-04,USA,Gnocchi di nonna Alice,21,8.0
59,21,0.05,1998-02-12,1998-02-13,USA,Gnocchi di nonna Alice,21,1.0
77,16,0.0,1998-02-19,1998-02-27,Belgium,Gnocchi di nonna Alice,21,8.0
41,18,0.0,1998-03-12,1998-03-13,Canada,Gnocchi di nonna Alice,21,1.0
70,12,0.15000001,1998-03-20,1998-04-08,Switzerland,Gnocchi di nonna Alice,21,19.0
26,5,0.0,1998-04-13,1998-04-16,USA,Gnocchi di nonna Alice,21,3.0
53,20,0.0,1998-04-16,1998-04-27,Switzerland,Gnocchi di nonna Alice,21,11.0
31,15,0.05,1996-07-08,1996-07-15,France,Ravioli Angelo,36,7.0
57,50,0.0,1996-07-19,1996-07-29,Germany,Ravioli Angelo,36,10.0
10,2,0.0,1996-08-15,1996-08-21,Spain,Ravioli Angelo,36,6.0
39,16,0.0,1996-10-10,1996-10-14,Spain,Ravioli Angelo,36,4.0
20,25,0.0,1996-11-15,1996-11-20,UK,Ravioli Angelo,36,5.0
38,25,0.0,1996-11-29,1996-12-02,Austria,Ravioli Angelo,36,3.0
2,20,0.0,1997-01-16,1997-01-27,Finland,Ravioli Angelo,36,11.0
8,15,0.2,1997-02-06,1997-02-14,Germany,Ravioli Angelo,36,8.0
13,5,0.1,1997-05-13,1997-05-21,Mexico,Ravioli Angelo,36,8.0
60,6,0.0,1997-06-24,1997-07-25,UK,Ravioli Angelo,36,31.0
6,4,0.0,1997-06-27,1997-07-14,Germany,Ravioli Angelo,36,17.0
39,20,0.0,1997-07-11,1997-07-18,Austria,Ravioli Angelo,36,7.0
60,40,0.0,1997-10-16,1997-10-23,UK,Ravioli Angelo,36,7.0
68,14,0.25,1997-11-26,1997-11-28,France,Ravioli Angelo,36,2.0
19,15,0.0,1998-01-09,1998-01-13,Venezuela,Ravioli Angelo,36,4.0
35,15,0.0,1998-01-12,1998-02-06,France,Ravioli Angelo,36,25.0
38,24,0.0,1998-01-16,1998-01-21,Austria,Ravioli Angelo,36,5.0
43,10,0.05,1998-01-26,1998-02-02,Brazil,Ravioli Angelo,36,7.0
13,20,0.0,1998-02-27,1998-03-09,Argentina,Ravioli Angelo,36,10.0
25,30,0.0,1998-03-06,1998-03-19,Switzerland,Ravioli Angelo,36,13.0
44,15,0.0,1998-03-27,1998-04-06,USA,Ravioli Angelo,36,10.0
64,28,0.0,1998-04-21,,Venezuela,Ravioli Angelo,36,
7,20,0.0,1998-04-28,1998-05-05,Venezuela,Ravioli Angelo,36,7.0
31,30,0.1,1996-09-25,1996-10-04,USA,Escargots de Bourgogne,62,9.0
53,30,0.2,1996-10-11,1996-10-14,Sweden,Escargots de Bourgogne,62,3.0
29,80,0.2,1996-12-05,1996-12-11,Ireland,Escargots de Bourgogne,62,6.0
30,15,0.0,1996-12-05,1996-12-09,Poland,Escargots de Bourgogne,62,4.0
59,20,0.0,1997-05-14,1997-05-19,Switzerland,Escargots de Bourgogne,62,5.0
77,30,0.0,1997-07-09,1997-07-16,USA,Escargots de Bourgogne,62,7.0
22,6,0.0,1997-08-19,1997-08-26,Finland,Escargots de Bourgogne,62,7.0
35,49,0.2,1997-09-09,1997-09-15,Ireland,Escargots de Bourgogne,62,6.0
57,30,0.0,1997-09-19,1997-09-23,Germany,Escargots de Bourgogne,62,4.0
60,30,0.25,1997-10-08,1997-10-14,Venezuela,Escargots de Bourgogne,62,6.0
64,12,0.25,1997-10-22,1997-10-27,USA,Escargots de Bourgogne,62,5.0
13,30,0.1,1998-01-19,1998-01-22,Brazil,Escargots de Bourgogne,62,3.0
40,60,0.1,1998-01-21,1998-01-30,Germany,Escargots de Bourgogne,62,9.0
47,12,0.15000001,1998-02-02,1998-02-17,Venezuela,Escargots de Bourgogne,62,15.0
76,15,0.0,1998-02-24,1998-02-27,USA,Escargots de Bourgogne,62,3.0
1,15,0.0,1998-02-26,1998-03-04,Brazil,Escargots de Bourgogne,62,6.0
18,30,0.2,1998-03-06,1998-03-18,Belgium,Escargots de Bourgogne,62,12.0
36,40,0.05,1998-04-09,1998-04-13,Germany,Escargots de Bourgogne,62,4.0
58,30,0.0,1996-07-12,1996-07-15,Switzerland,Raclette Courdavault,79,3.0
72,70,0.15000001,1996-07-29,1996-08-06,Germany,Raclette Courdavault,79,8.0
25,6,0.05,1996-08-07,1996-08-09,Italy,Raclette Courdavault,79,2.0
39,15,0.0,1996-08-12,1996-08-16,Sweden,Raclette Courdavault,79,4.0
10,30,0.25,1996-09-05,1996-09-11,Ireland,Raclette Courdavault,79,6.0
56,10,0.0,1996-09-12,1996-09-17,Mexico,Raclette Courdavault,79,5.0
59,40,0.15000001,1996-10-08,1996-10-10,USA,Raclette Courdavault,79,2.0
77,9,0.0,1996-10-14,1996-10-17,Portugal,Raclette Courdavault,79,3.0
11,9,0.15000001,1996-10-29,1996-11-05,Denmark,Raclette Courdavault,79,7.0
43,12,0.0,1996-12-18,1996-12-20,Norway,Raclette Courdavault,79,2.0
68,16,0.0,1997-01-10,1997-01-15,Canada,Raclette Courdavault,79,5.0
70,9,0.2,1997-01-10,1997-01-21,Canada,Raclette Courdavault,79,11.0
51,20,0.0,1997-01-23,1997-02-24,Brazil,Raclette Courdavault,79,32.0
22,70,0.2,1997-01-30,1997-02-03,Austria,Raclette Courdavault,79,4.0
23,36,0.0,1997-02-25,1997-03-03,Germany,Raclette Courdavault,79,6.0
35,60,0.0,1997-03-19,1997-03-21,USA,Raclette Courdavault,79,2.0
42,12,0.0,1997-03-20,1997-03-24,France,Raclette Courdavault,79,4.0
58,30,0.0,1997-03-27,1997-04-02,Germany,Raclette Courdavault,79,6.0
64,60,0.0,1997-03-31,1997-04-03,Venezuela,Raclette Courdavault,79,3.0
4,4,0.0,1997-04-24,1997-04-29,UK,Raclette Courdavault,79,5.0
70,2,0.0,1997-05-08,1997-05-19,Argentina,Raclette Courdavault,79,11.0
74,15,0.1,1997-05-13,1997-05-21,Mexico,Raclette Courdavault,79,8.0
1,40,0.2,1997-06-12,1997-06-17,Ireland,Raclette Courdavault,79,5.0
19,12,0.0,1997-06-20,1997-06-30,Germany,Raclette Courdavault,79,10.0
37,35,0.0,1997-07-16,1997-07-22,Venezuela,Raclette Courdavault,79,6.0
45,20,0.05,1997-07-21,1997-07-29,Canada,Raclette Courdavault,79,8.0
60,30,0.15000001,1997-07-31,1997-08-04,USA,Raclette Courdavault,79,4.0
71,1,0.0,1997-09-11,1997-09-17,USA,Raclette Courdavault,79,6.0
5,12,0.0,1997-09-23,1997-09-30,France,Raclette Courdavault,79,7.0
9,25,0.0,1997-10-06,1997-10-09,Germany,Raclette Courdavault,79,3.0
3,42,0.15000001,1997-10-13,1997-10-15,Ireland,Raclette Courdavault,79,2.0
26,35,0.0,1997-10-14,1997-10-20,Sweden,Raclette Courdavault,79,6.0
25,8,0.0,1997-10-16,1997-10-21,USA,Raclette Courdavault,79,5.0
33,10,0.05,1997-11-03,1997-12-05,Italy,Raclette Courdavault,79,32.0
70,45,0.0,1997-11-18,1997-11-27,Germany,Raclette Courdavault,79,9.0
2,6,0.0,1997-11-20,1997-12-19,UK,Raclette Courdavault,79,29.0
25,25,0.15000001,1997-11-21,1997-11-24,Finland,Raclette Courdavault,79,3.0
57,7,0.0,1997-11-27,1997-12-15,USA,Raclette Courdavault,79,18.0
59,25,0.0,1997-12-10,1997-12-19,Germany,Raclette Courdavault,79,9.0
2,25,0.0,1997-12-26,1998-01-05,Germany,Raclette Courdavault,79,10.0
17,15,0.05,1997-12-30,1998-01-06,Brazil,Raclette Courdavault,79,7.0
62,40,0.1,1998-01-09,1998-01-13,Venezuela,Raclette Courdavault,79,4.0
18,15,0.0,1998-01-15,1998-01-21,Germany,Raclette Courdavault,79,6.0
10,50,0.0,1998-01-20,1998-01-29,Belgium,Raclette Courdavault,79,9.0
13,42,0.05,1998-01-26,1998-02-02,Brazil,Raclette Courdavault,79,7.0
16,40,0.05,1998-02-17,1998-02-19,Belgium,Raclette Courdavault,79,2.0
31,4,0.0,1998-03-13,1998-03-16,UK,Raclette Courdavault,79,3.0
56,18,0.05,1998-04-02,1998-04-09,Denmark,Raclette Courdavault,79,7.0
65,10,0.0,1998-04-07,1998-04-10,Finland,Raclette Courdavault,79,3.0
2,110,0.0,1998-04-13,1998-04-20,Austria,Raclette Courdavault,79,7.0
42,24,0.0,1998-04-16,1998-04-22,Germany,Raclette Courdavault,79,6.0
3,100,0.25,1998-04-17,1998-04-27,USA,Raclette Courdavault,79,10.0
26,30,0.0,1998-04-17,1998-04-23,USA,Raclette Courdavault,79,6.0
29,30,0.0,1998-04-20,1998-04-22,Germany,Raclette Courdavault,79,2.0
7,40,0.0,1996-07-09,1996-07-11,Belgium,Camembert Pierrot,19,2.0
27,35,0.0,1996-08-16,1996-08-23,Venezuela,Camembert Pierrot,19,7.0
70,20,0.25,1996-08-19,1996-08-27,Germany,Camembert Pierrot,19,8.0
24,21,0.0,1996-08-30,1996-09-05,USA,Camembert Pierrot,19,6.0
54,8,0.2,1996-11-19,1996-12-02,Venezuela,Camembert Pierrot,19,13.0
64,80,0.05,1996-11-21,1996-11-26,UK,Camembert Pierrot,19,5.0
51,55,0.1,1996-11-22,1996-12-03,Germany,Camembert Pierrot,19,11.0
76,70,0.25,1996-12-04,1996-12-09,Brazil,Camembert Pierrot,19,5.0
17,6,0.1,1996-12-12,1997-01-16,Ireland,Camembert Pierrot,19,35.0
18,15,0.0,1996-12-16,1996-12-20,Sweden,Camembert Pierrot,19,4.0
21,20,0.2,1996-12-17,1996-12-23,USA,Camembert Pierrot,19,6.0
33,60,0.05,1997-01-20,1997-01-30,Switzerland,Camembert Pierrot,19,10.0
62,20,0.0,1997-03-04,1997-03-14,Portugal,Camembert Pierrot,19,10.0
11,40,0.0,1997-03-20,1997-03-25,Brazil,Camembert Pierrot,19,5.0
52,12,0.15000001,1997-04-21,1997-04-24,Brazil,Camembert Pierrot,19,3.0
1,84,0.15000001,1997-04-23,1997-05-23,Germany,Camembert Pierrot,19,30.0
58,10,0.05,1997-04-28,1997-05-01,Switzerland,Camembert Pierrot,19,3.0
35,35,0.25,1997-05-14,1997-06-06,Germany,Camembert Pierrot,19,23.0
67,24,0.15000001,1997-06-30,1997-07-04,Finland,Camembert Pierrot,19,4.0
38,70,0.05,1997-07-21,1997-07-29,Canada,Camembert Pierrot,19,8.0
39,15,0.0,1997-07-25,1997-08-01,Poland,Camembert Pierrot,19,7.0
2,40,0.0,1997-07-28,1997-08-01,USA,Camembert Pierrot,19,4.0
24,10,0.0,1997-08-08,1997-08-14,Mexico,Camembert Pierrot,19,6.0
30,20,0.0,1997-08-11,1997-08-20,Sweden,Camembert Pierrot,19,9.0
53,20,0.1,1997-09-02,1997-09-19,Germany,Camembert Pierrot,19,17.0
26,30,0.0,1997-09-04,1997-09-15,USA,Camembert Pierrot,19,11.0
35,55,0.05,1997-09-05,1997-09-08,Germany,Camembert Pierrot,19,3.0
49,30,0.0,1997-09-26,1997-09-30,Germany,Camembert Pierrot,19,4.0
1,10,0.0,1997-10-17,1997-11-20,Brazil,Camembert Pierrot,19,34.0
11,15,0.0,1997-11-04,1997-11-11,Brazil,Camembert Pierrot,19,7.0
23,50,0.0,1997-11-14,1997-11-18,Canada,Camembert Pierrot,19,4.0
68,15,0.0,1997-12-08,1997-12-15,UK,Camembert Pierrot,19,7.0
35,21,0.0,1998-01-13,1998-01-23,UK,Camembert Pierrot,19,10.0
51,30,0.0,1998-01-13,1998-01-21,Brazil,Camembert Pierrot,19,8.0
6,60,0.0,1998-01-16,1998-01-21,Austria,Camembert Pierrot,19,5.0
16,45,0.2,1998-01-22,1998-02-10,USA,Camembert Pierrot,19,19.0
17,100,0.0,1998-02-18,1998-02-23,Austria,Camembert Pierrot,19,5.0
55,10,0.0,1998-03-02,1998-03-11,Spain,Camembert Pierrot,19,9.0
62,25,0.25,1998-03-02,1998-03-11,Canada,Camembert Pierrot,19,9.0
64,49,0.25,1998-03-10,1998-03-16,Germany,Camembert Pierrot,19,6.0
65,24,0.15000001,1998-03-17,1998-03-20,Venezuela,Camembert Pierrot,19,3.0
21,2,0.15000001,1998-03-19,1998-03-26,Portugal,Camembert Pierrot,19,7.0
28,4,0.0,1998-04-02,1998-04-06,Mexico,Camembert Pierrot,19,4.0
10,9,0.0,1998-04-08,1998-04-10,Spain,Camembert Pierrot,19,2.0
19,36,0.05,1998-04-09,1998-04-17,Germany,Camembert Pierrot,19,8.0
47,50,0.0,1998-04-28,1998-05-01,UK,Camembert Pierrot,19,3.0
49,21,0.0,1998-04-29,,Germany,Camembert Pierrot,19,
46,35,0.0,1998-04-29,,Brazil,Camembert Pierrot,19,
64,4,0.0,1998-04-30,1998-05-04,Italy,Camembert Pierrot,19,4.0
16,15,0.0,1998-04-30,,USA,Camembert Pierrot,19,
18,2,0.06,1998-05-06,,USA,Camembert Pierrot,19,
20,16,0.0,1997-01-17,1997-01-24,Germany,Sirop d'�rable,113,7.0
